nace_r2,sizeclas,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 
O-S,GE10,AVG_A,HU	2.4 p	1.9 	1.7 	1.7 	1.7 	1.9 	1.6 	1.7 	1.3 	1.4 	1.6 
O-S,GE10,AVG_A,IE	1.0 p	1.1 	1.0 	0.8 	0.6 	0.6 	0.4 	0.3 	0.3 	0.4 	0.8 
O-S,GE10,AVG_A,IT	1.1 p	1.3 p	0.7 p	0.6 p	0.6 p	0.5 p	0.5 p	1.0 p	1.1 p	: 	: 
O-S,GE10,AVG_A,LT	1.3 	1.4 	1.1 	0.9 	0.7 	0.7 	0.6 	0.6 	0.5 	0.6 	1.9 
O-S,GE10,AVG_A,LU	0.8 	0.7 	0.7 	0.6 	0.6 	0.5 	0.6 	0.5 	0.4 	0.4 	0.6 
O-S,GE10,AVG_A,LV	2.4 	2.2 	1.9 	1.7 	1.5 	1.7 	1.5 	1.5 	1.1 	1.2 	2.2 
O-S,GE10,AVG_A,MT	1.5 b	1.1 b	3.1 p	2.5 b	2.6 p	2.2 u	3.2 u	2.4 u	3.5 p	1.4 	: 
O-S,GE10,AVG_A,NO	2.4 	2.2 	2.1 	2.3 	2.5 	2.5 	2.4 	2.7 	2.7 	: 	: 
O-S,GE10,AVG_A,PL	0.5 	0.4 	0.3 	0.2 	0.2 	0.2 	0.2 	0.3 	0.3 	0.5 	: 
O-S,GE10,AVG_A,PT	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.3 
O-S,GE10,AVG_A,RO	1.9 	2.2 	2.3 	1.9 	1.6 	1.2 	0.8 	0.7 	0.8 	1.9 	: 
O-S,GE10,AVG_A,SE	2.2 	1.9 	2.0 	1.7 	1.4 	1.3 	1.2 	1.1 	0.8 	0.7 	: 
O-S,GE10,AVG_A,SI	0.7 	0.5 u	0.5 	0.4 b	0.5 	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 
O-S,GE10,AVG_A,SK	1.6 	1.5 	1.5 	1.8 	1.7 	1.8 	1.7 	1.4 	1.3 	2.0 	2.3 
O-S,TOTAL,AVG_3Y,AT	1.3 	1.1 	1.0 	0.9 	0.9 	1.0 	1.0 	1.0 	: 	: 	: 
O-S,TOTAL,AVG_3Y,BE	1.9 	1.8 	1.6 b	1.7 b	1.8 b	1.6 	1.3 	: 	: 	: 	: 
O-S,TOTAL,AVG_3Y,BG	1.7 p	1.6 p	1.5 	1.5 	1.6 	1.7 	1.8 	1.8 	: 	: 	: 
O-S,TOTAL,AVG_3Y,CH	0.9 	0.8 	0.8 	0.8 	0.8 	0.8 	0.7 	0.7 	0.8 	0.8 	0.7 
O-S,TOTAL,AVG_3Y,CY	0.7 	0.6 	0.5 	0.4 	0.4 	0.6 	1.0 	1.5 	: 	: 	: 
O-S,TOTAL,AVG_3Y,CZ	1.5 	1.2 	0.8 	0.5 	0.4 	0.4 	0.4 	0.5 	0.6 	: 	: 
O-S,TOTAL,AVG_3Y,DE	2.0 	1.9 	1.8 	1.7 	1.6 	1.6 	: 	: 	: 	: 	: 
O-S,TOTAL,AVG_3Y,EA	: 	1.5 	1.3 	1.3 	1.3 	1.3 	: 	: 	: 	: 	: 
O-S,TOTAL,AVG_3Y,EA19	: 	1.5 	1.3 	1.3 	1.3 	1.3 	: 	: 	: 	: 	: 
O-S,TOTAL,AVG_3Y,EE	1.9 	1.8 	1.6 	1.5 	1.4 	1.5 	1.5 	1.5 	2.3 	: 	: 
O-S,TOTAL,AVG_3Y,EL	0.2 	0.1 	0.2 	0.2 	0.1 	0.2 	0.2 	0.4 	: 	: 	: 
O-S,TOTAL,AVG_3Y,ES	1.4 p	1.3 	1.2 	1.2 b	1.3 b	1.6 b	2.0 	1.8 	: 	: 	: 
O-S,TOTAL,AVG_3Y,FI	1.3 	1.1 	1.1 	1.1 b	1.4 b	1.7 b	1.9 	1.8 	: 	: 	: 
O-S,TOTAL,AVG_3Y,HR	1.8 b	1.7 b	1.5 b	1.4 	1.6 	: 	: 	: 	: 	: 	: 
O-S,TOTAL,AVG_3Y,HU	2.0 p	1.8 	1.7 	1.8 	1.7 	1.7 	1.5 	1.5 	1.4 	1.5 	1.5 
O-S,TOTAL,AVG_3Y,IE	1.0 p	1.0 	0.8 	0.7 	0.5 	0.4 	0.4 	0.4 	0.5 	: 	: 
O-S,TOTAL,AVG_3Y,LT	1.3 	1.1 	0.9 	0.8 	0.7 	0.7 	0.6 	0.6 	1.0 	: 	: 
O-S,TOTAL,AVG_3Y,LU	0.8 	0.7 	0.6 	0.6 	0.6 	0.6 	0.5 	0.5 	0.5 	: 	: 
O-S,TOTAL,AVG_3Y,LV	2.0 	1.8 	1.6 	1.5 	1.5 	1.5 	1.3 	1.2 	1.4 	: 	: 
O-S,TOTAL,AVG_3Y,MK	0.6 	0.5 	0.6 	0.7 	0.9 	: 	: 	: 	: 	: 	: 
O-S,TOTAL,AVG_3Y,NL	1.9 p	1.5 p	1.2 p	1.0 p	1.0 	1.0 	1.2 	1.4 	1.8 	2.1 	2.0 
O-S,TOTAL,AVG_3Y,NO	2.3 	2.2 	2.3 	2.4 	2.5 	2.6 	2.6 	2.7 	: 	: 	: 
O-S,TOTAL,AVG_3Y,PL	0.5 	0.4 	0.3 	0.2 	0.2 	0.3 	0.3 	0.4 	: 	: 	: 
O-S,TOTAL,AVG_3Y,PT	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.3 	: 	: 
O-S,TOTAL,AVG_3Y,RO	2.1 	2.1 	1.9 	1.6 	1.2 	0.9 	0.8 	1.1 	: 	: 	: 
O-S,TOTAL,AVG_3Y,SE	2.1 	2.0 	1.8 	1.5 	1.4 	1.3 	1.1 	0.9 	: 	: 	: 
O-S,TOTAL,AVG_3Y,SI	0.8 u	0.6 b	0.6 b	0.5 b	0.5 	0.4 	0.4 	0.4 	0.5 	: 	: 
O-S,TOTAL,AVG_3Y,SK	1.4 	1.5 	1.5 	1.6 	1.6 	1.5 	1.3 	1.4 	1.7 	: 	: 
O-S,TOTAL,AVG_3Y,UK	2.4 p	2.3 	2.2 	2.0 	1.7 	1.4 	1.4 	1.5 	1.7 	1.9 	1.8 
O-S,TOTAL,AVG_A,AT	1.5 	1.2 	1.1 	1.0 	0.9 	0.9 	1.0 	1.0 	0.9 	1.0 	: 
O-S,TOTAL,AVG_A,BE	2.0 	2.0 	1.8 	1.6 	1.6 b	2.0 b	1.8 b	1.1 	1.1 	: 	: 
O-S,TOTAL,AVG_A,BG	1.8 p	1.7 p	1.7 	1.5 	1.4 	1.5 	1.8 	1.8 	1.7 	1.8 	: 
O-S,TOTAL,AVG_A,CH	1.0 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.7 	0.7 	0.8 	0.8 
O-S,TOTAL,AVG_A,CY	0.8 	0.7 	0.7 	0.5 	0.3 	0.3 	0.5 	0.9 	1.4 	2.1 	: 
O-S,TOTAL,AVG_A,CZ	1.8 	1.5 	1.2 	0.9 	0.5 	0.3 	0.4 	0.4 	0.4 	0.6 	0.9 
O-S,TOTAL,AVG_A,DE	2.3 	1.9 	1.8 	1.8 	1.6 	1.5 	1.8 	1.5 	: 	: 	: 
O-S,TOTAL,AVG_A,EA	: 	1.6 	1.4 	1.4 	1.2 	1.2 	1.4 	1.3 	: 	: 	: 
O-S,TOTAL,AVG_A,EA19	: 	1.6 	1.4 	1.4 	1.2 	1.2 	1.4 	1.3 	: 	: 	: 
O-S,TOTAL,AVG_A,EE	2.0 	2.0 	1.8 	1.6 	1.3 	1.4 	1.5 	1.5 	1.5 	1.6 	4.0 
O-S,TOTAL,AVG_A,EL	0.4 	0.1 	0.1 	0.2 	0.2 	0.2 	0.1 	0.2 	0.4 	0.5 	: 
O-S,TOTAL,AVG_A,ES	1.6 p	1.4 	1.3 	1.2 	1.1 	1.2 b	1.5 	2.0 	2.6 	0.8 	: 
O-S,TOTAL,AVG_A,FI	1.6 	1.2 	1.0 	1.1 	1.1 	1.1 b	2.1 	1.9 	1.7 	1.7 	: 
O-S,TOTAL,AVG_A,HR	1.8 	1.9 	1.8 b	1.4 	1.3 	1.5 	2.1 	: 	: 	: 	: 
O-S,TOTAL,AVG_A,HU	2.3 p	1.9 	1.7 	1.7 	1.7 	1.9 	1.6 	1.7 	1.3 	1.4 	1.6 
O-S,TOTAL,AVG_A,IE	1.0 p	1.1 	1.0 	0.9 	0.6 	0.6 	0.4 	0.3 	0.3 	0.4 	0.8 
O-S,TOTAL,AVG_A,LT	1.3 	1.4 	1.1 	0.8 	0.7 	0.7 	0.6 	0.6 	0.5 	0.6 	1.8 
O-S,TOTAL,AVG_A,LU	0.9 	0.8 	0.7 	0.6 	0.6 	0.5 	0.6 	0.6 	0.4 	0.4 	0.6 
O-S,TOTAL,AVG_A,LV	2.3 	2.0 	1.8 	1.6 	1.4 	1.6 	1.4 	1.4 	1.1 	1.1 	2.1 
O-S,TOTAL,AVG_A,MK	0.8 	0.4 	0.5 	0.8 	0.7 	0.7 	1.2 	: 	: 	: 	: 
O-S,TOTAL,AVG_A,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: 
O-S,TOTAL,AVG_A,NL	2.2 p	1.9 p	1.5 p	1.2 p	1.0 	0.9 	1.0 	1.2 	1.2 	1.8 	2.3 
O-S,TOTAL,AVG_A,NO	2.4 	2.2 	2.2 	2.3 	2.5 	2.5 	2.5 	2.7 	2.8 	2.8 	: 
O-S,TOTAL,AVG_A,PL	0.6 	0.4 	0.3 	0.3 	0.2 	0.2 	0.2 	0.3 	0.4 	0.5 	: 
O-S,TOTAL,AVG_A,PT	0.2 	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.3 	0.4 
O-S,TOTAL,AVG_A,RO	1.9 	2.2 	2.2 	1.9 	1.6 	1.2 	0.8 	0.7 	0.8 	1.8 	: 
O-S,TOTAL,AVG_A,SE	2.2 	2.1 	2.0 	1.7 	1.5 	1.3 	1.3 	1.2 	0.9 	0.7 	: 
O-S,TOTAL,AVG_A,SI	0.9 u	0.7 	0.7 u	0.5 b	0.6 	0.4 	0.4 	0.4 	0.5 	0.4 	0.5 
O-S,TOTAL,AVG_A,SK	1.4 	1.4 	1.4 	1.6 	1.5 	1.7 	1.5 	1.3 	1.2 	1.9 	2.0 
O-S,TOTAL,AVG_A,UK	2.6 p	2.4 	2.4 	2.2 	2.0 	1.6 	1.4 	1.3 	1.5 	1.7 	1.9 
P,GE10,AVG_3Y,BE	1.5 	1.4 	1.4 b	1.5 	2.1 	: 	: 	: 	: 	: 	: 
P,GE10,AVG_3Y,BG	0.5 p	0.6 p	0.5 	0.5 	0.5 	0.6 	0.6 	0.7 	: 	: 	: 
P,GE10,AVG_3Y,CY	0.6 	0.5 	0.4 	0.4 	0.6 	1.1 	1.3 	1.6 	: 	: 	: 
P,GE10,AVG_3Y,CZ	0.7 	0.6 	0.4 	0.3 	0.2 	0.2 	0.2 	0.2 	0.4 	: 	: 
P,GE10,AVG_3Y,DE	1.8 	1.6 	1.6 	1.4 	1.4 	1.4 	: 	: 	: 	: 	: 
P,GE10,AVG_3Y,EE	1.8 	1.6 	1.2 	1.0 	1.0 	1.0 	1.1 	1.2 	1.7 	: 	: 
P,GE10,AVG_3Y,EL	0.1 	0.1 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 
P,GE10,AVG_3Y,ES	0.5 p	0.4 	0.4 	0.4 b	0.5 b	0.6 b	0.6 	0.6 	: 	: 	: 
P,GE10,AVG_3Y,FI	0.9 	0.8 	0.9 	0.8 b	1.0 b	1.2 b	1.4 	1.3 	: 	: 	: 
P,GE10,AVG_3Y,FR	0.8 	0.7 	0.5 	0.5 	0.5 	0.5 	0.5 	0.4 	0.5 	0.6 	0.7 
P,GE10,AVG_3Y,HR	2.0 b	1.6 b	1.1 b	0.7 	0.6 	0.6 	0.6 	: 	: 	: 	: 
P,GE10,AVG_3Y,HU	1.4 p	1.5 	1.7 	1.9 	1.8 	1.6 	1.3 	1.3 	1.2 	1.1 	1.0 
P,GE10,AVG_3Y,IE	0.7 p	0.6 	0.5 	0.4 	0.4 	0.3 	0.3 	0.3 	0.3 	: 	: 
P,GE10,AVG_3Y,IT	1.1 p	0.9 p	0.8 p	0.6 p	0.5 p	0.8 	0.9 	: 	: 	: 	: 
P,GE10,AVG_3Y,LT	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.2 	0.2 	0.3 	: 	: 
P,GE10,AVG_3Y,LU	1.3 	1.7 	1.8 	1.6 	1.3 	1.5 	1.7 	1.8 	2.3 	: 	: 
P,GE10,AVG_3Y,LV	0.8 	0.7 	0.6 	0.7 	0.7 	0.8 	0.7 	0.7 	0.9 	: 	: 
P,GE10,AVG_3Y,MT	1.2 b	1.6 b	2.0 b	1.9 b	2.1 p	2.5 u	3.0 	2.5 	: 	: 	: 
P,GE10,AVG_3Y,NO	1.6 	1.6 	1.6 	1.7 	1.7 	1.7 	1.6 	: 	: 	: 	: 
P,GE10,AVG_3Y,PL	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	: 	: 	: 
P,GE10,AVG_3Y,PT	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 	0.1 	0.1 	0.2 	: 	: 
P,GE10,AVG_3Y,RO	0.7 	0.7 	0.7 	0.6 	0.5 	0.3 	0.2 	0.3 	: 	: 	: 
P,GE10,AVG_3Y,SE	2.0 	1.8 	1.6 	1.4 	1.3 	1.2 	1.1 	1.0 	: 	: 	: 
P,GE10,AVG_3Y,SI	0.5 	0.5 b	0.5 b	0.4 b	0.5 	0.5 	0.6 	0.6 	0.6 	: 	: 
P,GE10,AVG_3Y,SK	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.2 	0.2 	: 	: 
P,GE10,AVG_A,BE	1.6 	1.4 	1.6 	1.2 	1.3 b	: c	: c	: 	: 	: 	: 
P,GE10,AVG_A,BG	0.4 p	0.6 p	0.6 	0.5 	0.4 	0.6 	0.5 	0.6 	0.7 	0.7 	: 
P,GE10,AVG_A,CY	0.6 	0.6 	0.5 	0.5 	0.2 	0.6 	1.0 	1.6 	1.3 	1.8 	: 
P,GE10,AVG_A,CZ	0.8 	0.7 	0.6 	0.5 	0.2 	0.1 	0.2 	0.2 	0.2 	0.3 	0.6 
P,GE10,AVG_A,DE	1.8 	1.6 	1.8 	1.5 	1.4 	1.3 	1.6 	1.4 	: 	: 	: 
P,GE10,AVG_A,EE	1.8 	2.0 	1.5 	1.1 	1.0 	1.0 	1.1 	1.0 	1.1 	1.4 	2.6 
P,GE10,AVG_A,EL	0.0 	0.1 	0.1 	0.0 	0.0 	: 	0.0 	: 	0.0 	0.1 	: 
P,GE10,AVG_A,ES	0.5 p	0.5 	0.4 	0.4 	0.3 	0.4 b	0.8 	0.5 	0.6 	0.8 	: 
P,GE10,AVG_A,FI	1.2 	0.7 	0.9 	0.7 	1.0 	0.8 b	1.3 	1.4 	1.4 	1.0 	: 
P,GE10,AVG_A,FR	0.9 	0.8 	0.7 	0.4 	0.5 	0.5 	0.6 	0.5 	0.3 	0.3 	0.7 
P,GE10,AVG_A,HR	2.1 	2.0 	2.0 b	0.9 	0.5 	0.6 	0.7 	0.5 	0.6 	: 	: 
P,GE10,AVG_A,HU	1.5 p	1.4 	1.5 	1.7 	1.9 	2.2 	1.3 	1.4 	1.2 	1.2 	1.1 
P,GE10,AVG_A,IE	0.7 p	0.8 	0.6 	0.5 	0.4 	0.4 	0.4 	0.2 	0.3 	0.3 	0.4 
P,GE10,AVG_A,IT	1.3 p	0.9 p	1.0 p	0.9 p	0.4 p	0.7 p	0.6 p	1.2 p	0.7 p	: 	: 
P,GE10,AVG_A,LT	0.3 	0.4 	0.3 	0.3 	0.3 	0.3 	0.2 	0.2 	0.2 	0.3 	0.5 
P,GE10,AVG_A,LU	1.3 	1.0 	1.5 	2.7 	1.2 	1.0 	1.7 	1.8 	1.7 	1.9 	3.2 
P,GE10,AVG_A,LV	0.9 	0.7 	0.7 	0.6 	0.5 	0.9 	0.7 	0.8 	0.5 	0.8 	1.4 
P,GE10,AVG_A,MT	0.8 b	0.6 b	2.2 p	2.1 b	1.6 p	2.1 u	2.6 u	2.8 u	3.5 p	: c	: 
P,GE10,AVG_A,NO	1.8 	1.7 	1.4 	1.7 	1.6 	1.7 	1.8 	1.5 	1.6 	: 	: 
P,GE10,AVG_A,PL	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	: 
P,GE10,AVG_A,PT	0.1 	0.0 	0.0 	0.0 	0.1 	0.0 	0.1 	0.0 	0.1 	0.2 	0.3 
P,GE10,AVG_A,RO	0.8 	0.7 	0.7 	0.7 	0.7 	0.4 	0.2 	0.2 	0.2 	0.6 	: 
P,GE10,AVG_A,SE	2.2 	2.1 	1.8 	1.6 	1.4 	1.2 	1.3 	1.3 	0.9 	0.7 	: 
P,GE10,AVG_A,SI	0.6 	0.5 	0.5 	0.4 b	0.5 	0.5 	0.5 	0.6 	0.6 	0.6 	0.6 
P,GE10,AVG_A,SK	0.1 	0.1 	0.2 	0.1 	0.1 	0.1 	0.1 	0.2 	0.2 	0.3 	0.3 
P,TOTAL,AVG_3Y,AT	1.3 	0.8 	0.9 	0.8 	1.0 	1.1 	1.1 	1.2 	: 	: 	: 
P,TOTAL,AVG_3Y,BE	1.6 	1.5 	1.4 b	: c	: c	1.8 	1.5 	: 	: 	: 	: 
P,TOTAL,AVG_3Y,BG	0.5 p	0.6 p	0.5 	0.5 	0.5 	0.6 	0.6 	0.6 	: 	: 	: 
P,TOTAL,AVG_3Y,CH	0.5 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 	0.5 	0.5 
P,TOTAL,AVG_3Y,CY	0.7 	0.6 	0.4 	0.5 	0.6 	1.1 	1.4 	1.8 	: 	: 	: 
P,TOTAL,AVG_3Y,CZ	0.8 	0.6 	0.5 	0.3 	0.2 	0.2 	0.2 	0.3 	0.4 	: 	: 
P,TOTAL,AVG_3Y,DE	1.9 	1.8 	1.7 	1.6 	1.5 	1.5 	: 	: 	: 	: 	: 
P,TOTAL,AVG_3Y,EA	1.1 	1.0 	0.9 	0.9 	0.9 	0.9 	: 	: 	: 	: 	: 
P,TOTAL,AVG_3Y,EA19	1.1 	1.0 	0.9 	0.8 	0.9 	0.9 	: 	: 	: 	: 	: 
P,TOTAL,AVG_3Y,EE	1.8 	1.6 	1.2 	1.1 	1.0 	1.0 	1.1 	1.2 	1.7 	: 	: 
P,TOTAL,AVG_3Y,EL	0.1 	0.1 	0.1 	: c	: c	: c	0.1 	0.2 	: 	: 	: 
P,TOTAL,AVG_3Y,ES	0.5 p	0.4 	0.4 	0.4 b	0.6 b	0.8 b	0.9 	0.9 	: 	: 	: 
P,TOTAL,AVG_3Y,FI	1.0 	0.8 	0.9 	0.9 b	1.1 b	1.2 b	1.4 	1.4 	: 	: 	: 
P,TOTAL,AVG_3Y,HR	2.0 b	1.6 b	1.1 b	0.6 	0.6 	: 	: 	: 	: 	: 	: 
P,TOTAL,AVG_3Y,HU	1.4 p	1.5 	1.7 	1.9 	1.8 	1.6 	1.3 	1.3 	1.2 	1.1 	1.0 
P,TOTAL,AVG_3Y,IE	0.7 p	0.6 	0.5 	0.4 	0.4 	0.3 	0.3 	0.3 	0.3 	: 	: 
P,TOTAL,AVG_3Y,LT	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.2 	0.2 	0.3 	: 	: 
P,TOTAL,AVG_3Y,LU	1.5 	1.9 	1.9 	1.6 	1.3 	1.4 	1.7 	1.7 	2.1 	: 	: 
P,TOTAL,AVG_3Y,LV	0.7 	0.7 	0.6 	0.7 	0.7 	0.8 	0.7 	0.7 	0.9 	: 	: 
P,TOTAL,AVG_3Y,MK	0.5 	0.6 	0.7 	0.7 	0.8 	: 	: 	: 	: 	: 	: 
P,TOTAL,AVG_3Y,NL	1.1 p	0.9 p	0.8 p	0.6 p	0.6 	0.6 	0.7 	0.8 	1.0 	1.3 	1.4 
P,TOTAL,AVG_3Y,NO	1.7 	1.6 	1.6 	1.7 	1.7 	1.7 	1.7 	1.7 	: 	: 	: 
P,TOTAL,AVG_3Y,PL	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	: 	: 	: 
P,TOTAL,AVG_3Y,PT	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.3 	: 	: 
P,TOTAL,AVG_3Y,RO	0.7 	0.7 	0.7 	0.6 	0.5 	0.3 	0.2 	0.3 	: 	: 	: 
P,TOTAL,AVG_3Y,SE	2.1 	1.9 	1.6 	1.4 	1.3 	1.3 	1.2 	1.0 	: 	: 	: 
P,TOTAL,AVG_3Y,SI	0.6 u	0.5 b	0.5 b	0.5 b	0.5 	0.5 	0.6 	0.6 	0.6 	: 	: 
P,TOTAL,AVG_3Y,SK	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.2 	0.2 	: 	: 
P,TOTAL,AVG_3Y,UK	1.8 p	1.8 	1.8 	1.7 	1.6 	1.3 	1.4 	1.6 	1.8 	2.0 	1.9 
P,TOTAL,AVG_A,AT	1.9 	0.7 	1.2 	0.7 	0.8 	0.9 	1.2 	1.2 	0.8 	1.6 	: 
P,TOTAL,AVG_A,BE	1.6 	1.5 	1.7 	1.2 	1.3 b	: c	: c	0.6 	0.9 	: 	: 
P,TOTAL,AVG_A,BG	0.4 p	0.6 p	0.6 	0.5 	0.4 	0.5 	0.6 	0.6 	0.6 	0.7 	: 
P,TOTAL,AVG_A,CH	0.6 	0.4 	0.4 	0.5 	0.4 	0.4 	0.5 	0.4 	0.4 	0.5 	0.6 
P,TOTAL,AVG_A,CY	0.8 	0.6 	0.5 	0.5 	0.2 	0.7 	1.0 	1.5 	1.5 	2.3 	: 
P,TOTAL,AVG_A,CZ	0.9 	0.8 	0.6 	0.5 	0.3 	0.2 	0.2 	0.3 	0.2 	0.3 	0.6 
P,TOTAL,AVG_A,DE	2.0 	1.8 	1.9 	1.8 	1.4 	1.4 	1.7 	1.5 	: 	: 	: 
P,TOTAL,AVG_A,EA	1.2 	1.0 	1.0 	0.9 	0.8 	0.9 	1.0 	0.9 	: 	: 	: 
P,TOTAL,AVG_A,EA19	1.2 	1.0 	1.0 	0.9 	0.8 	0.9 	1.0 	0.9 	: 	: 	: 
P,TOTAL,AVG_A,EE	1.8 	2.0 	1.5 	1.2 	1.0 	1.0 	1.1 	1.0 	1.1 	1.4 	2.6 
P,TOTAL,AVG_A,EL	0.1 	0.1 	0.1 	0.1 	0.0 	: c	0.1 	0.0 	0.1 	0.4 	: 
P,TOTAL,AVG_A,ES	0.6 p	0.5 	0.4 	0.4 	0.3 	0.5 b	0.9 	0.9 	0.8 	1.1 	: 
P,TOTAL,AVG_A,FI	1.2 	0.8 	0.9 	0.7 	1.1 	0.9 b	1.4 	1.4 	1.5 	1.4 	: 
P,TOTAL,AVG_A,HR	2.1 	1.9 	1.9 b	0.8 	0.5 	0.6 	0.7 	: 	: 	: 	: 
P,TOTAL,AVG_A,HU	1.5 p	1.4 	1.5 	1.7 	1.9 	2.1 	1.3 	1.4 	1.2 	1.2 	1.1 
P,TOTAL,AVG_A,IE	0.7 p	0.8 	0.6 	0.5 	0.4 	0.4 	0.4 	0.3 	0.2 	0.3 	0.4 
P,TOTAL,AVG_A,LT	0.3 	0.4 	0.3 	0.3 	0.3 	0.3 	0.2 	0.2 	0.2 	0.2 	0.5 
P,TOTAL,AVG_A,LU	1.5 	1.3 	1.7 	2.7 	1.2 	1.0 	1.6 	1.7 	1.6 	1.8 	2.9 
P,TOTAL,AVG_A,LV	0.8 	0.7 	0.7 	0.6 	0.5 	0.9 	0.7 	0.8 	0.5 	0.8 	1.4 
P,TOTAL,AVG_A,MK	0.7 	0.5 	0.4 	0.9 	0.7 	0.6 	1.2 	: 	: 	: 	: 
P,TOTAL,AVG_A,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: 
P,TOTAL,AVG_A,NL	1.3 p	1.0 p	0.9 p	0.7 p	0.6 	0.5 	0.6 	0.6 	0.7 	0.9 	1.4 
P,TOTAL,AVG_A,NO	1.8 	1.8 	1.4 	1.7 	1.6 	1.7 	1.9 	1.5 	1.8 	: c	: 
P,TOTAL,AVG_A,PL	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	: 
P,TOTAL,AVG_A,PT	0.1 	0.0 	0.1 	0.1 	0.1 	0.0 	0.1 	0.1 	0.1 	0.3 	0.5 
P,TOTAL,AVG_A,RO	0.8 	0.7 	0.7 	0.7 	0.7 	0.4 	0.2 	0.2 	0.2 	0.6 	: 
P,TOTAL,AVG_A,SE	2.2 	2.2 	1.8 	1.6 	1.4 	1.2 	1.3 	1.3 	0.9 	0.8 	: 
P,TOTAL,AVG_A,SI	0.7 u	0.6 u	0.5 	0.4 b	0.5 	0.5 	0.5 	0.6 	0.6 	0.6 	0.6 
P,TOTAL,AVG_A,SK	0.1 	0.2 	0.2 	0.1 	0.1 	0.1 	0.2 	0.2 	0.2 	0.3 	0.3 
P,TOTAL,AVG_A,UK	1.8 p	1.9 	1.8 	1.9 	1.9 	1.5 	1.4 	1.2 	1.6 	2.0 	2.0 
Q,GE10,AVG_3Y,BE	1.7 	1.5 	1.3 b	1.4 	1.4 	: 	: 	: 	: 	: 	: 
Q,GE10,AVG_3Y,BG	3.0 p	2.8 p	2.7 	2.5 	2.4 	2.4 	2.4 	2.4 	: 	: 	: 
Q,GE10,AVG_3Y,CY	0.7 	0.5 	0.5 	0.3 	0.2 	0.3 	0.4 	0.6 	: 	: 	: 
Q,GE10,AVG_3Y,CZ	2.1 	1.5 	1.0 	0.6 	0.4 	0.5 	0.6 	0.8 	1.0 	: 	: 
Q,GE10,AVG_3Y,DE	2.4 	2.3 	2.0 	1.9 	1.8 	1.9 	: 	: 	: 	: 	: 
Q,GE10,AVG_3Y,EE	1.6 	1.4 	1.3 	1.3 	1.1 	1.1 	1.0 	0.9 	1.4 	: 	: 
Q,GE10,AVG_3Y,EL	0.2 	0.0 	0.0 	: 	: 	: 	0.1 	0.1 	: 	: 	: 
Q,GE10,AVG_3Y,ES	0.6 p	0.5 	0.5 	0.5 b	0.6 b	0.6 b	0.6 	0.7 	: 	: 	: 
Q,GE10,AVG_3Y,FI	1.2 	1.0 	0.9 	0.9 b	1.4 b	1.8 b	2.1 	2.0 	: 	: 	: 
Q,GE10,AVG_3Y,FR	1.6 	1.4 	1.3 	1.1 	1.1 	1.1 	1.2 	1.2 	1.1 	1.0 	0.9 
Q,GE10,AVG_3Y,HR	1.8 b	1.4 b	1.1 b	0.7 	0.6 	0.5 	0.4 	: 	: 	: 	: 
Q,GE10,AVG_3Y,HU	3.6 p	3.2 	3.0 	2.8 	2.8 	2.7 	2.6 	2.5 	2.7 	2.9 	3.0 
Q,GE10,AVG_3Y,IE	1.2 p	1.2 	0.9 	0.8 	0.6 	0.5 	0.4 	0.4 	0.5 	: 	: 
Q,GE10,AVG_3Y,IT	0.9 p	0.7 p	0.5 p	0.4 p	0.5 p	0.7 	0.9 	: 	: 	: 	: 
Q,GE10,AVG_3Y,LT	1.2 	1.0 	0.7 	0.6 	0.6 	0.6 	0.6 	0.6 	0.8 	: 	: 
Q,GE10,AVG_3Y,LU	1.3 	1.1 	1.0 	0.9 	1.0 	1.0 	0.9 	0.8 	0.7 	: 	: 
Q,GE10,AVG_3Y,LV	2.4 	2.0 	1.4 	1.0 	0.7 	0.7 	0.7 	0.8 	1.3 	: 	: 
